gene_symbol,cortical plate,intermediate zone,marginal zone,subpial granular zone,subplate zone,subventricular zone,ventricular zone
OR51A2,14849,4943,13163,15389,16816,5378,2337
OR51A4,7767,16619,12205,7040,11366,16751,6051
OR51A7,14374,9072,19034,7060,7208,9506,7407
OR51B2,12764,1615,6598,9990,9646,14815,14427
OR51B4,15416,15078,9548,418,14949,12977,10914
OR51B5,19204,12381,4493,3347,17967,6912,9867
OR51B6,15715,6593,15078,6527,18043,4086,7745
OR51D1,19720,7261,10212,7222,13653,5114,9287
OR51E1,5432,4097,16225,20430,6475,4132,7219
OR51E2,4851,5688,10539,20757,5552,5648,8432
OR51F1,15319,14356,16377,34,15311,10863,10263
OR51F2,4093,19486,10974,12051,9801,16936,4488
OR51G1,7255,6291,15818,16489,4283,11885,9827
OR51G2,14523,11499,9331,667,19707,9096,11556
OR51I1,3259,17042,14270,15475,4461,7151,13863
OR51I2,8807,16559,9137,961,11093,18335,12397
OR51L1,6891,4009,12644,16258,10104,15600,6794
OR51M1,16716,9365,15072,11532,7405,5978,7658
OR51Q1,16243,7422,12086,9666,9683,11979,6968
OR51S1,7762,18777,9368,6008,3020,19668,9461
OR51T1,17370,7266,4229,3128,15708,13091,12150
OR51V1,9507,2543,18301,16314,437,14773,9168
OR52A1,15387,6368,3910,4832,8874,11683,17387
OR52A4,9686,8745,8400,14431,2458,16312,11042
OR52A5,7124,8777,12259,15321,10053,15940,5084
OR52B2,8280,11808,2991,17919,7308,8716,12606
OR52B4,8572,11969,4723,6846,11295,16997,13142
OR52B6,17548,3916,8326,13523,13823,9073,5910
OR52D1,8242,7284,18019,15306,9185,10057,5857
OR52E2,16322,15579,4138,8457,12448,8574,9235
OR52E4,11421,10717,13629,12701,1332,12348,11454
OR52E6,10503,8834,3438,18424,4335,10645,11137
OR52E8,10630,14686,3332,14276,6268,16263,7780
OR52H1,15177,6395,7136,4977,14686,14583,9987
OR52I1,8626,18963,2190,15927,8084,11528,8341
OR52I2,13150,1763,9722,12497,11863,8929,13040
OR52J3,11249,6611,7001,16950,8105,10164,9549
OR52K1,7661,4425,9401,15861,7364,10623,14346
OR52K2,10827,12545,12910,7439,8644,12782,10621
OR52L1,9250,18622,16332,2036,12759,12415,8081
OR52M1,10609,12460,7284,12625,6856,12404,11466
OR52N1,9493,17834,3897,7436,11706,14230,10981
OR52N2,20029,8707,8031,4717,16011,8770,7189
OR52N4,10311,15300,20065,5841,11602,8533,4122
OR52N5,19925,11303,6269,1606,16966,9850,9276
OR52R1,17268,3219,9164,318,11695,16488,15052
OR52W1,18848,7451,8521,355,16475,11455,12889
OR56A1,9216,9740,13548,13360,7269,12346,9189
OR56A3,9867,10733,13446,16934,4504,10652,6370
OR56A4,9161,3741,6198,17911,6271,9797,13580
OR56A5,16963,1711,907,7859,16723,16606,10900
OR56B1,17577,7510,15516,4903,12337,9353,7708
OR56B4,10360,15005,13590,1568,16558,12309,9745
OR5A1,15941,17652,11113,5434,14498,4048,7747
OR5A2,12945,15269,2321,9057,13112,10655,11347
OR5AC2,14158,5769,18244,8070,7450,10230,8822
OR5AK2,7386,4894,19114,14049,10199,11445,6511
OR5AN1,15192,2588,9946,15613,2882,9408,12562
OR5AP2,11875,17045,20131,1476,12625,8163,5539
OR5AR1,6145,19617,18624,13850,1672,8355,7177
OR5AS1,11052,14414,685,8904,648,15543,19474
OR5AU1,17716,8585,1996,15781,11546,4471,10149
OR5B12,9499,6213,7994,13766,10779,8918,13951
OR5B17,15521,11915,3168,8227,16791,4425,12546
OR5B2,9063,4000,3565,12476,15418,11209,14651
OR5B21,12565,10606,18215,5351,6393,10236,10982
OR5B3,5893,17357,8906,15580,1008,19579,5731
OR5C1,10854,19178,17386,7793,12447,3940,5279
OR5D13,8899,1214,6425,18596,6381,16953,8371
OR5D14,10265,8603,16942,2279,10274,18511,8468
OR5D16,17181,3458,7829,9089,9006,14259,10446
OR5D18,11405,9962,8947,18301,2333,12219,6181
OR5F1,16947,10920,14918,8535,10856,4833,7853
OR5H1,15081,9376,19764,4041,8767,5961,9672
OR5H14,15138,329,7082,6916,11402,15908,14583
OR5H15,7251,7685,10367,17676,1131,10113,14505
OR5H2,10154,8080,4638,15455,6775,17489,7866
OR5H6,12894,7485,18565,8597,8681,11159,6656
OR5I1,8722,11354,15673,11972,15742,4306,8446
OR5J2,15960,12579,12219,8113,1844,9688,12840
OR5K1,12819,10379,12748,14426,5862,10120,7260
OR5K2,12033,4289,16959,14367,1392,12465,9828
OR5K3,7202,20039,19540,6397,12939,10865,1181
OR5K4,15769,8085,15206,8452,12671,9336,5552
OR5L1,8891,3009,18856,13324,6859,7311,12638
OR5L2,7387,19214,20592,5627,10809,8237,2642
OR5M1,11995,5126,54,16092,14241,6056,17408
OR5M10,9106,12115,9876,3917,12380,15280,12828
OR5M11,4323,19066,9167,16494,3393,15001,7139
OR5M3,17750,9358,10900,8954,11511,6320,9000
OR5M8,20566,5553,7395,11678,15653,3615,6030
OR5M9,18019,4764,15938,971,16606,9919,9656
OR5P2,6681,17617,17684,15651,14076,3600,2536
OR5P3,12781,15476,3072,16316,2409,12955,8555
OR5R1,9638,16558,11371,12846,2315,11425,10800
OR5T1,10934,10594,6977,18818,3050,9551,7938
OR5T2,8734,19788,14350,471,12159,7990,14561
OR5T3,17379,5489,9123,15080,9852,4498,8993
OR5V1,13786,6770,13567,12629,2874,8719,12670
OR5W2,13922,842,15034,9496,11180,7850,13818
OR6A2,8530,9284,17385,14181,12073,5539,7811
OR6B1,5501,1431,9186,16447,19070,12974,7877
OR6B2,6018,10490,10322,16917,12080,9885,8273
OR6B3,11492,18971,19319,6663,7422,8206,3987
OR6C1,16085,2470,10221,15106,14782,4944,7308
OR6C2,7703,20620,2949,9928,12089,8460,10302
OR6C3,16055,2100,7823,10914,2844,16287,12853
OR6C4,7243,12371,12626,17608,5732,9145,8212
OR6C6,5214,16580,18275,13997,4430,11789,6954
OR6C65,18941,11310,14998,11314,6927,6377,4742
OR6C68,8978,14335,9467,15760,8527,11112,6664
OR6C70,8922,2675,7458,17512,3223,19491,7469
OR6C74,13279,17603,18331,8702,9275,5319,4060
OR6C75,11541,8716,2522,10161,19747,7759,11270
OR6C76,17901,2782,11855,14242,4509,10976,8391
OR6F1,7594,15255,10682,17670,3797,9681,8078
OR6K2,8099,18524,20119,650,8098,13140,9333
OR6K3,15685,9290,7020,8443,8349,13426,10659
OR6K6,17190,8573,9286,9122,10219,8580,10221
OR6M1,18217,7625,12801,175,12682,12366,13539
OR6N1,19591,4400,7959,839,15049,12834,12968
OR6N2,19922,5154,8853,6114,15995,9952,6547
OR6Q1,12159,20511,14849,1760,16301,4364,5714
OR6S1,9488,17952,8875,11983,5292,15006,6945
OR6T1,19974,8733,11005,6390,17666,5435,4595
OR6V1,16643,18388,2495,5552,13860,6891,10871
OR6W1P,13603,7156,20300,2223,11333,10118,7693
OR6X1,18000,9684,11876,5719,3033,13139,11549
OR6Y1,15805,15011,17811,6911,12527,4996,3860
OR7A10,12463,339,385,15508,8725,18315,14627
OR7A17,14495,4920,14739,10875,4237,11050,11302
OR7A5,7265,12916,9681,10093,10830,14578,10797
OR7C1,9530,2819,9573,17182,9533,11266,9798
OR7C2,6665,18485,13766,5917,8093,19086,5243
OR7D2,18689,14960,6950,1553,19505,10701,4733
OR7D4,19805,8277,12728,11707,9554,8065,3669
OR7E156P,1349,9404,2969,13311,2466,20078,19710
OR7E24,2992,7589,3573,8530,3056,20325,20397
OR7E36P,1219,10238,3102,13317,2291,20135,19463
OR7E5P,6268,2911,2919,7230,6734,20511,18542
OR7E91P,12467,4752,6585,710,11566,18711,16090
OR7G1,5649,3583,3489,5966,7970,17375,20681
OR7G2,19414,6549,353,9489,15020,9577,12742
OR7G3,17484,1674,305,15881,14866,6241,13939
OR8A1,12508,8826,6726,10592,5325,16331,11218
OR8B12,17410,14399,16014,751,15254,8776,7151
OR8B2,15451,19144,1804,2296,14795,14444,8347
OR8B3,17518,4306,6073,4500,15295,6920,15160
OR8B4,8712,16569,11637,13540,10516,5245,9746
OR8B8,4500,4312,9241,11570,425,19706,18605
OR8D1,20663,10187,10902,3651,12152,9787,6287
OR8D2,15550,12323,8669,10299,15692,8916,4240
OR8D4,11332,12246,6446,16005,7543,10598,8242
OR8G1,11066,17313,4168,9766,7404,14950,9812
OR8G2,19708,1841,9903,8022,10091,13359,8806
OR8G5,7714,17518,10342,8724,16443,12798,5053
OR8H1,20602,5841,6521,3548,18160,8725,7828
OR8H2,16025,11320,14534,9283,16921,5996,2501
OR8H3,6510,13375,20298,10374,6713,9982,6985
OR8I2,13453,8385,4551,9461,10303,15506,10538
OR8J1,4186,19062,10592,9520,13357,12903,9164
OR8J3,9277,15769,2033,10851,9399,14170,12955
OR8K1,12183,8571,18152,14048,10372,2716,7441
OR8K3,7385,16421,19462,4867,3624,8647,14002
OR8K5,19129,1374,20260,8157,9336,7872,4094
OR8S1,11148,18274,6688,5741,16104,6442,11095
OR8U1,8597,13481,17993,1956,13267,16116,7274
OR8U8,9230,14110,12525,13720,3343,12319,9705
OR8U9,9110,5940,4581,6207,6672,19178,16196
OR9A2,20494,7453,5776,12232,12059,4614,7681
OR9A4,15504,3730,13418,8638,16317,7543,7933
OR9G1,13791,14484,16915,6930,16509,2703,5732
OR9G4,15748,12945,10095,14443,6447,8877,5343
OR9G9,10304,15230,19436,13115,9689,1636,6230
OR9I1,15811,5522,4324,7856,8502,17021,11147
OR9K2,7316,9163,4909,14900,3446,20334,9359
OR9Q1,9458,13878,15237,12766,6920,10531,7515
OR9Q2,7069,16639,20364,3368,13670,11236,4411
ORAI1,1863,7772,3316,19491,1116,16786,15645
ORAI2,17905,16146,18729,1163,10401,4352,8723
ORAI3,6099,2928,3331,17685,172,15580,19660
ORAOV1,13653,433,18917,10520,972,15564,11875
ORC1,3785,5681,2351,8116,4896,20550,20091
ORC2,5352,4490,1200,10815,3227,20557,19361
ORC3,8297,349,6892,14216,17549,8266,15669
ORC4,18921,13869,13335,7397,18648,893,4174
ORC5,13587,12304,11706,13827,20334,72,4937
ORC6,1775,13323,1221,8956,8345,19813,19158
ORM1,9622,12092,20467,13831,15018,2692,805
ORM2,17441,14052,18825,6017,11818,1922,6188
ORMDL1,12792,6290,37,12105,16362,10416,16485
ORMDL2,3820,3640,3698,17891,507,17841,17848
ORMDL3,3986,19038,20342,15437,6235,8376,1692
OS9,6843,15422,363,17679,12570,10339,11586
OSBP,17313,12931,5739,8039,13404,9455,7999
OSBP2,18920,8986,9210,5660,19224,9454,3257
OSBPL10,12978,18782,13244,7262,20522,1418,1557
OSBPL11,15354,1384,8336,9786,8699,10570,15259
OSBPL1A,10866,12454,4573,14883,19784,732,9898
OSBPL2,18585,17988,1721,1703,13606,14915,8413
OSBPL3,10035,19772,9937,2077,20601,5298,5589
OSBPL5,18010,15617,17830,10705,12869,4065,355
OSBPL6,15224,18387,13544,3557,20006,6671,862
OSBPL7,10964,16870,16381,26,15218,14074,10120
OSBPL8,14949,12161,17370,6490,8785,6266,9078
OSBPL9,4275,1000,8846,15846,1549,16880,18737
OSCAR,11792,18365,18369,9584,16700,1905,1762
OSCP1,14732,1539,3890,12328,14422,1328,18769
OSGEP,3276,4740,4273,18046,247,16480,19163
OSGEPL1,7982,881,8109,5240,10393,17715,18633
OSGIN1,9132,18193,6363,1216,4941,20677,12173
OSGIN2,12207,10392,9105,15324,18188,9,12549
OSM,3672,9761,8453,18784,6383,10802,12332
OSMR,1542,13907,7708,17968,1961,13266,15784
OSR1,6839,2604,12258,20734,5873,5770,6979
OSR2,5549,5008,11816,20653,4264,5090,9253
OSTalpha,9255,20555,9391,7118,19527,1947,5543
OSTBETA,20018,5342,6502,5310,11974,4377,15071
OSTC,3461,2253,1760,17400,1922,18276,19293
OSTCP1,2806,4762,1455,18344,1793,16905,18677
OSTCP2,3678,2003,1961,16966,1781,18504,19535
OSTF1,9629,17465,7727,19838,8072,1562,4587
OSTM1,15254,14246,13912,16391,18087,310,593
OSTN,17956,13923,10533,10558,16086,3294,3818
OTC,9555,16688,8582,15457,11697,6701,6308
OTOA,17491,18432,13491,3627,7111,10086,6673
OTOF,6201,16354,19570,10135,7703,4960,10737
OTOGL,7353,17344,7334,14511,7348,8626,11989
OTOL1,3434,13244,8652,6439,13848,14526,15786
OTOP1,10519,14030,7477,5261,18466,7156,12049
OTOP2,18478,3675,15900,8548,13626,6732,6277
OTOP3,10295,7479,7979,14895,14761,8446,8824
OTOR,20742,2833,18535,9371,6962,4325,5835
OTOS,2149,2571,8979,15706,890,20520,16561
OTP,6917,18849,20626,1879,11126,9015,6604
OTUB1,19012,1577,8234,2885,10456,13714,14819
OTUB2,20058,2436,6597,6455,14720,11443,9452
OTUD1,3753,3712,18031,20353,5587,4512,8520
OTUD3,6316,9388,6465,19417,12725,4631,9326
OTUD4,17157,11230,2051,3483,13505,13033,13325
OTUD5,11251,6196,16584,17061,3522,2893,11475
OTUD6A,7873,19209,20709,5054,10130,7077,2877
OTUD6B,12174,2829,13407,5975,13939,6110,15894
OTUD7A,11179,20240,12787,410,16618,13120,5162
OTUD7B,4178,8161,4421,9995,772,20236,19652
OTX1,5598,13768,3921,992,14159,19971,15978
OTX2,5429,6606,8032,15674,1236,7537,20621
OVCA2,20141,912,1745,14118,12538,10396,10430
OVCH1,14611,4709,4128,16180,9001,7894,11737
OVCH2,10683,17249,5074,15449,13002,4627,7738
OVGP1,14924,16077,14668,8050,18249,2473,3135
OVOL1,11195,18514,15956,13201,12396,2277,3819
OVOL2,19916,4469,7988,7741,18834,3894,7965
OVOL3,18078,2666,8709,8037,8949,12945,11679
OVOS,242,16963,15153,17668,5223,14609,9943
OXA1L,16405,16,13891,7396,9421,14743,14816
OXCT1,11402,9433,17554,6027,18319,4641,7764
OXCT2,18933,10233,13269,11562,18415,1380,2330
OXER1,1224,11744,7043,18688,810,13484,17406
OXGR1,13165,12921,8012,1556,15643,10753,13795
OXNAD1,2600,1692,5651,15299,3904,17437,20159
OXR1,3129,1173,9747,18089,2725,13571,18202
OXSM,19768,15637,13072,6510,17710,3046,1688
OXSR1,16479,11529,2095,2696,13777,15507,12109
OXT,12932,16486,18142,15544,9615,2140,1546
OXTR,9620,6810,9583,5959,7281,19375,12486
P2RX1,4534,11832,11146,18149,1154,12892,12185
P2RX2,14545,9916,10422,4592,7787,13187,12936
P2RX3,10029,18057,20388,2747,11834,10842,2548
P2RX4,1243,6053,3817,16651,2687,17798,19524
P2RX5,19893,10470,14574,13645,13308,2227,1528
P2RX6,4728,9917,4789,5339,3788,17705,20644
P2RX6P,6957,2703,4532,14780,5048,8732,20648
P2RX7,1232,20094,11160,14299,15497,4541,11355
P2RY1,2187,4743,14421,19552,657,11947,14659
P2RY10,16651,17784,10641,8644,13034,5178,4558
P2RY11,19961,12285,3620,2729,14963,9684,10887
P2RY12,148,18954,14937,11867,12777,14689,10847
P2RY13,285,18489,14295,17780,8911,12200,8459
P2RY14,1310,14859,17868,19619,2501,12969,4745
P2RY2,14797,2634,7769,17054,4401,11148,9905
P2RY4,17299,8037,4083,3358,9627,14142,14671
P2RY6,4885,11458,9130,18981,4958,10625,10199
P2RY8,6231,3791,13106,18696,1522,11004,13192
P4HA1,4087,8431,882,10862,6490,17989,20360
P4HA2,16431,10217,3675,18178,14789,2070,4606
P4HA3,6249,11017,2694,20399,16464,3572,5273
P4HB,3698,5047,175,18000,5945,17419,17981
P4HTM,19934,10880,11364,2582,18951,3816,7194
PA2G4,17748,13259,11466,644,19099,7236,8748
PA2G4P4,6119,16149,3330,18132,2395,17747,6893
PAAF1,4199,4275,421,17584,6626,17978,16646
PABPC1,15733,6996,19346,14112,13551,396,4285
PABPC1L,4304,17480,3604,3498,6256,20162,16692
PABPC1L2A,14715,19065,13448,11381,19351,881,554
PABPC1L2B,15105,19268,10574,9444,20174,775,1367
PABPC1P2,15261,5805,19737,8163,11504,6006,5541
PABPC3,14586,11219,19939,8662,12743,4933,2391
PABPC4,13036,5840,20725,3958,13293,5757,5824
PABPC4L,278,11699,7036,18863,2647,15484,15961
PABPC5,12032,282,15122,18507,2860,3143,14709
PABPN1,9044,15047,14202,5481,1074,14612,14987
PABPN1L,5534,19463,118,13812,15603,6844,15558
PACRG,8881,4666,3889,4772,20021,5398,19058
PACRGL,12965,1544,4526,1949,11705,17153,18355
PACS1,16288,13371,18748,7614,18361,1321,1855
PACS2,11905,14656,20646,9828,14211,2068,885
PACSIN1,13222,18899,15445,7281,20207,731,1777
PACSIN2,11442,6563,19,12432,14897,15090,15471
PACSIN3,2719,9540,2622,5356,10825,19433,19966
PADI1,9799,1017,12403,16823,14847,12807,4917
PADI2,19508,3918,3775,7497,9933,11200,13623
PADI3,9542,3303,2397,15968,16638,10937,11230
PADI4,3033,19527,20385,8564,13262,11580,1695
PADI6,13386,11262,11641,15295,10786,7355,4443
PAEP,15553,14106,1772,11721,10701,10326,10003
PAF1,12689,13852,521,11038,9259,14355,13089
PAFAH1B1,8239,19475,248,10901,7727,16210,13241
PAFAH1B2,11958,654,5758,17806,307,14352,15827
PAFAH1B3,17766,10891,18256,1433,15816,9771,4142
PAFAH2,2828,5515,3854,15420,921,18219,20021
PAG1,9,14317,8525,14632,7955,19027,15982
PAGE1,20580,13048,321,6040,11032,14517,9358
PAGE2,1972,12796,10875,19882,10979,4679,10037
PAGE2B,4986,8357,6106,19847,10136,4630,12026
PAGE3,13357,4781,10190,14491,9497,12505,7126
PAGE4,16393,4914,12263,16680,6724,5938,6752
PAGE5,2114,9022,10137,20207,10672,7558,9157
PAH,9564,5451,10097,9277,242,18954,16173
PAICS,2039,7463,4282,11958,4262,19387,19618
PAIP1,12699,2224,14250,286,13912,16601,14871
PAIP2,1661,4174,6286,15845,2400,18558,18701
PAIP2B,2199,10897,15827,17177,7735,11996,10277
PAK1,12546,12849,8420,150,15824,18638,10251
PAK1IP1,14423,19034,17104,10782,17136,707,764
PAK2,16446,9162,13296,3202,9443,9425,13090
PAK4,19877,12604,17790,2954,12675,8539,2784
PAK6,14937,15322,18377,9857,19230,1079,541
PAK7,18227,14733,16878,7456,15685,6147,472
PALB2,11077,1251,3193,4244,12569,17282,18186
PALLD,344,12592,8064,15104,1123,18622,18389
PALM,10666,10940,20700,7893,7732,6233,5653
PALM2,16662,16459,13114,6090,20380,1695,1836
PALM2-AKAP2,12666,18120,6114,15574,16236,10063,150
PALM3,15266,17906,11296,7310,8517,6255,8863
PALMD,5873,20299,9476,7746,15335,18529,628
PAM,392,6083,11158,17087,1042,18241,17574
PAM16,16170,17997,19573,4700,12255,7671,524
PAMR1,2387,10815,7517,20581,4293,9074,10789
PAN2,13611,4671,940,2177,14985,17528,16324
PAN3,14171,4139,3681,10037,2382,13225,18229
PANK1,20399,2432,9211,13842,11727,6669,5846
PANK2,17790,330,12512,12916,9550,6782,12592
PANK3,18081,12123,18970,6036,16918,2181,2347
PANK4,19151,5845,962,5227,14857,13500,12631
PANX1,7044,3797,4157,12881,4906,18765,15796
PANX2,5495,19595,18987,17499,7686,6404,535
PANX3,16745,2005,17596,11067,13841,6889,5201
PAOX,17661,5228,16697,103,8417,14303,14005
PAPD4,3769,5971,959,18587,2223,14449,18934
PAPD5,16665,15569,16625,4654,19750,2503,1900
PAPD7,8409,16177,20431,6803,4480,9694,7350
PAPL,20134,15019,8429,4637,16490,6271,4446
PAPLN,5001,4396,7369,20723,11506,4759,7957
PAPOLA,382,7861,16708,15838,6528,10945,17207
PAPOLB,9962,17577,1870,13366,19824,3968,7490
PAPOLG,13918,19860,5710,5284,20063,5564,3207
PAPPA,12652,11549,4264,6534,18794,11400,9140
PAPPA2,11172,18585,1051,2613,20676,7299,10589
PAPSS1,19799,2434,14216,10843,13410,4991,6456
PAPSS2,759,12657,8600,20181,2850,12456,12512
PAQR3,16460,16402,12864,148,18201,10678,6876
PAQR4,18566,882,8953,2032,10654,15977,14572
PAQR5,1748,15233,6695,18460,7178,12551,12104
PAQR6,719,16401,18745,19369,2527,10500,6708
PAQR7,17664,10695,9823,1827,18577,3856,12215
PAQR8,292,10952,8390,18619,3060,18312,13531
PAQR9,17833,16478,14071,10217,18792,1970,393
PAR-SN,14269,15976,17753,3360,19732,4378,2059
PAR5,7203,12104,16837,15084,13930,6059,5261
PARD3,527,4918,9910,18931,1742,15046,17526
PARD3B,327,9252,13436,17554,555,16505,16782
PARD6A,18080,15418,17916,1672,17191,5478,3076
PARD6B,15746,16825,8130,366,14977,5470,15194
PARD6G,11985,15057,18341,16422,12632,3759,153
PARD6G-AS1,18857,10890,15136,1881,14169,6982,8685
PARG,16402,7196,9899,3783,10375,11074,13819
PARK2,17689,7022,5915,12194,18697,5458,5155
PARK7,9061,8444,3746,17134,12555,14311,6185
PARL,10458,11900,8148,9760,10727,7545,14468
PARM1,7903,20098,11809,7137,20589,1502,4462
PARN,9756,16925,460,10384,7138,14534,15238
PARP1,4736,9292,86,14548,5494,18134,19697
PARP10,13590,18080,19687,4084,13919,5583,2230
PARP11,3211,10065,13871,10777,1311,18433,15628
PARP12,108,13243,10558,17550,1975,15068,17104
PARP14,656,12293,6727,17693,2604,15367,16979
PARP15,19073,11433,7478,9383,15931,6162,5008
PARP16,11187,19737,6772,1426,9449,15123,11850
PARP2,18274,12117,5985,397,17966,10731,11890
PARP3,8160,7466,9707,16020,1287,15169,12647
PARP4,491,9942,7338,18190,859,16858,17521
PARP6,14665,15565,18420,10608,17262,2285,492
PARP8,7150,7907,17533,20103,6858,759,7175
PARP9,503,8605,6374,17447,2143,17451,17982
PARPBP,3478,5106,4744,12500,749,20240,19680
PARS2,6667,5578,30,13007,11025,17216,19646
PART1,18264,12992,10751,16783,11854,2403,1416
PARVA,1789,7367,8703,18014,78,18343,16825
PARVB,4747,10068,6372,9380,20224,10110,12613
PARVG,3138,11741,6735,16656,6988,14638,13377
PASD1,7111,12555,8276,17464,3774,6055,14367
PASK,17470,9514,15521,158,14708,10152,11675
PATE1,10601,13133,194,18381,9932,10176,10597
PATE2,16435,17791,8347,6586,18954,4225,3740
PATE3,18752,11613,17245,1391,15256,7168,6314
PATE4,4828,12090,19078,14349,3039,14747,7131
PATL1,6360,15942,5579,14474,11961,9881,11286
PATL2,16632,18854,10669,2768,19132,5019,3951
PATZ1,5556,8235,4936,5757,3346,19717,19702
PAWR,5919,3063,6409,14821,326,15638,20438
PAX1,19561,11942,17286,5928,11691,4200,4877
PAX2,10235,7502,9765,17747,9527,8200,7356
PAX3,20691,5530,9340,13525,2870,3303,11767
PAX4,3692,1199,17004,17861,4687,18767,7439
PAX5,14231,17521,16279,3362,5461,7147,11706
PAX6,340,13078,9739,14032,1094,19383,17609
PAX7,16733,7917,17817,7107,10175,7567,6891
PAX8,18307,2186,18255,15463,8651,5678,2796
PAX9,6451,20154,17792,15121,11933,2330,2605
PAXIP1,7253,4200,2666,8047,5765,16649,20579
PBK,571,12483,4389,12599,4597,19961,18347
PBLD,1006,12450,8396,17183,4745,16967,13685
PBOV1,6849,15109,18718,7608,14895,10055,5413
PBRM1,9969,2645,15230,9593,12297,13443,10499
PBX1,11242,17515,8959,495,19035,11125,10835
PBX2,4883,11716,801,19601,2199,14701,13606
PBX3,2702,4423,5308,16927,635,16410,20062
PBX4,17735,12653,16192,865,18494,4867,7436
PBXIP1,1651,6696,2365,15186,4570,18094,19878
PC,7602,3161,17651,1043,6526,20433,14696
PCBD1,3175,13367,2007,16466,17468,10926,11754
PCBD2,2138,6955,3212,15219,997,19698,19426
PCBP1,18651,47,13202,10179,9974,9863,13518
PCBP1-AS1,4765,9617,18300,18954,5947,9962,4002
PCBP2,2471,8062,15892,10541,215,20139,16329
PCBP3,5417,2327,10051,19145,2063,8590,16322
PCBP4,13474,5814,19980,3966,9003,13231,6874
PCCA,3257,17580,9353,18850,67,15138,11082
PCCB,7053,2596,9205,5214,6196,16959,20119
PCDH1,18706,17634,7606,11346,18151,622,3239
PCDH10,17821,15905,13625,3786,20187,3107,2173
PCDH11X,18956,16730,11966,5726,15806,1095,7010
PCDH11Y,15756,15117,18450,7637,18759,495,2400
PCDH12,657,16331,6457,19705,4068,12192,12873
PCDH15,7961,20675,7693,5436,18673,11840,2260
PCDH17,14173,18789,13073,1536,20218,2673,6132
PCDH18,1307,4114,17011,19640,1686,13414,12130
PCDH19,18847,13771,14118,13384,17582,257,1438
PCDH20,3930,18053,18671,15501,12903,3474,5153
PCDH7,16027,12734,12420,2198,18731,7738,7161
PCDH8,10078,5053,20029,16605,127,14020,5341
PCDH9,9296,10346,12133,15885,20346,8,9306
PCDHA1,16924,17980,12763,7129,19990,1438,1426
PCDHA11,15061,1726,4192,11606,11904,12434,13296
PCDHA13,18498,7652,4119,9004,18285,8013,6965
PCDHA3,18181,16250,11846,4669,20045,3584,1893
PCDHA5,16832,17938,13246,6763,19981,1423,1520
PCDHA8,18555,11481,12210,1114,17222,8425,8443
PCDHA9,9754,13692,18872,10795,13564,3367,6349
PCDHAC1,14122,2461,15684,16771,6964,8186,5920
PCDHAC2,18774,14788,12812,3308,19169,5994,2616
PCDHB1,8898,13341,20534,5790,9787,9390,5702
PCDHB10,18668,16590,8742,1679,15153,12121,5295
PCDHB11,12650,11136,12157,6331,4716,13094,13362
PCDHB12,4351,16660,11537,17577,8900,9943,6636
PCDHB13,12892,9630,7450,3283,7639,18514,12644
PCDHB14,16130,11831,16670,2208,11431,12355,6903
PCDHB15,14129,9399,8412,2347,6392,16707,14467
PCDHB16,8472,17890,9344,8069,3564,18182,9216
PCDHB17,18236,16415,5000,15681,8409,3186,5734
PCDHB18,17832,8760,14487,7849,10442,7508,7589
PCDHB19P,8517,18562,20314,1264,10437,12384,5641
PCDHB2,7276,14265,2379,7312,6027,20515,13370
PCDHB3,2679,18751,15361,17760,11008,8168,3751
PCDHB4,11974,18283,15838,2437,3215,16899,7772
